  169500 2513500 0.642 0.000 0.008 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.227 0.000 0.001 0.009 0.000 0.007 0.107 0.000 0.000 0.000 0.000 0.000
  169500 2531500 0.000 0.000 0.035 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.182 0.000 0.106 0.021 0.000 0.230 0.148 0.000 0.247 0.000 0.000 0.000
  169500 2534500 0.000 0.000 0.093 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.242 0.000 0.317 0.028 0.000 0.093 0.156 0.000 0.071 0.000 0.000 0.000
  169500 2540500 0.000 0.000 0.003 0.000 0.000 0.000 0.009 0.000 0.000 0.000 0.000 0.000 0.009 0.083 0.239 0.000 0.151 0.037 0.000 0.035 0.436 0.000 0.000 0.000 0.000 0.000
  169500 2543500 0.000 0.000 0.000 0.000 0.000 0.000 0.008 0.000 0.000 0.000 0.000 0.000 0.008 0.019 0.432 0.000 0.135 0.000 0.000 0.008 0.389 0.000 0.000 0.000 0.000 0.000
  169500 2546500 0.000 0.000 0.007 0.000 0.000 0.000 0.011 0.000 0.000 0.000 0.000 0.000 0.011 0.043 0.324 0.000 0.343 0.004 0.000 0.000 0.256 0.000 0.000 0.000 0.000 0.000
  169500 2549500 0.000 0.000 0.039 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.288 0.000 0.459 0.000 0.000 0.075 0.120 0.000 0.017 0.000 0.000 0.000
  169500 2555500 0.000 0.000 0.009 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.041 0.000 0.230 0.085 0.000 0.529 0.101 0.000 0.005 0.000 0.000 0.000
  169500 2564500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.105 0.042 0.000 0.219 0.000 0.000 0.446 0.168 0.000 0.020 0.000 0.000 0.000
  169500 2594500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.176 0.000 0.003 0.102 0.000 0.581 0.139 0.000 0.000 0.000 0.000 0.000
  172500 2501500 0.193 0.000 0.000 0.000 0.000 0.121 0.007 0.000 0.000 0.000 0.000 0.000 0.007 0.012 0.529 0.000 0.000 0.000 0.000 0.000 0.132 0.000 0.000 0.000 0.000 0.000
  172500 2513500 0.002 0.000 0.185 0.000 0.000 0.000 0.007 0.000 0.000 0.000 0.000 0.000 0.007 0.000 0.474 0.000 0.000 0.001 0.000 0.147 0.118 0.000 0.060 0.000 0.000 0.000
  172500 2516500 0.000 0.000 0.014 0.000 0.000 0.000 0.026 0.000 0.000 0.000 0.000 0.000 0.026 0.000 0.167 0.000 0.215 0.009 0.000 0.367 0.134 0.000 0.043 0.000 0.000 0.000
  172500 2522500 0.000 0.000 0.044 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.379 0.000 0.270 0.000 0.000 0.129 0.139 0.000 0.039 0.000 0.000 0.000
  172500 2528500 0.000 0.000 0.018 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.079 0.000 0.063 0.021 0.000 0.486 0.264 0.000 0.037 0.000 0.000 0.000
  172500 2534500 0.000 0.000 0.004 0.000 0.000 0.000 0.008 0.000 0.000 0.000 0.000 0.000 0.008 0.114 0.139 0.000 0.406 0.019 0.000 0.146 0.151 0.000 0.005 0.000 0.000 0.000
  172500 2537500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.077 0.185 0.000 0.277 0.009 0.000 0.293 0.157 0.000 0.002 0.000 0.000 0.000
  172500 2540500 0.000 0.000 0.003 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.000 0.004 0.086 0.129 0.000 0.198 0.015 0.000 0.287 0.273 0.000 0.002 0.000 0.000 0.000
  172500 2543500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.227 0.000 0.132 0.001 0.000 0.348 0.292 0.000 0.000 0.000 0.000 0.000
  172500 2546500 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.012 0.092 0.000 0.191 0.041 0.000 0.331 0.330 0.000 0.002 0.000 0.000 0.000
  172500 2549500 0.000 0.000 0.025 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.135 0.000 0.342 0.079 0.000 0.213 0.201 0.000 0.003 0.000 0.000 0.000
  172500 2558500 0.000 0.000 0.023 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.117 0.000 0.533 0.038 0.000 0.163 0.122 0.000 0.004 0.000 0.000 0.000
  172500 2564500 0.000 0.000 0.021 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.272 0.163 0.000 0.150 0.000 0.000 0.237 0.154 0.000 0.003 0.000 0.000 0.000
  172500 2570500 0.000 0.000 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.090 0.000 0.010 0.004 0.000 0.710 0.177 0.000 0.004 0.000 0.000 0.000
  172500 2579500 0.000 0.000 0.048 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.019 0.039 0.000 0.246 0.126 0.000 0.369 0.153 0.000 0.000 0.000 0.000 0.000
  175500 2495500 0.423 0.000 0.002 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.000 0.001 0.000 0.398 0.000 0.000 0.000 0.000 0.000 0.176 0.000 0.000 0.000 0.000 0.000
  175500 2498500 0.076 0.000 0.004 0.000 0.000 0.000 0.007 0.000 0.000 0.000 0.000 0.000 0.007 0.000 0.558 0.000 0.000 0.000 0.000 0.000 0.347 0.000 0.000 0.000 0.000 0.000
  175500 2501500 0.025 0.000 0.041 0.000 0.000 0.000 0.016 0.000 0.000 0.000 0.000 0.000 0.016 0.000 0.540 0.000 0.000 0.000 0.000 0.000 0.363 0.000 0.000 0.000 0.000 0.000
  175500 2504500 0.000 0.000 0.187 0.000 0.000 0.000 0.016 0.000 0.000 0.000 0.000 0.000 0.016 0.000 0.375 0.000 0.000 0.000 0.000 0.007 0.400 0.000 0.000 0.000 0.000 0.000
  175500 2507500 0.000 0.000 0.047 0.000 0.000 0.000 0.022 0.000 0.000 0.000 0.000 0.000 0.022 0.000 0.407 0.000 0.000 0.000 0.000 0.189 0.315 0.000 0.000 0.000 0.000 0.000
  175500 2510500 0.000 0.000 0.040 0.000 0.000 0.022 0.119 0.000 0.000 0.000 0.000 0.000 0.119 0.000 0.388 0.000 0.011 0.000 0.000 0.001 0.300 0.000 0.000 0.000 0.000 0.000
  175500 2513500 0.000 0.000 0.036 0.000 0.000 0.000 0.036 0.000 0.000 0.000 0.000 0.000 0.036 0.000 0.171 0.000 0.285 0.000 0.000 0.272 0.164 0.000 0.000 0.000 0.000 0.000
  175500 2516500 0.000 0.000 0.001 0.000 0.000 0.000 0.003 0.000 0.000 0.000 0.000 0.000 0.003 0.000 0.119 0.000 0.309 0.000 0.000 0.358 0.204 0.000 0.005 0.000 0.000 0.000
  175500 2519500 0.000 0.000 0.004 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.000 0.001 0.000 0.312 0.000 0.360 0.000 0.000 0.042 0.275 0.000 0.004 0.000 0.000 0.000
  175500 2522500 0.000 0.000 0.024 0.000 0.000 0.000 0.003 0.000 0.000 0.000 0.000 0.000 0.003 0.007 0.273 0.000 0.207 0.000 0.000 0.230 0.248 0.000 0.005 0.000 0.000 0.000
  175500 2540500 0.000 0.000 0.010 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.194 0.167 0.000 0.039 0.006 0.000 0.326 0.258 0.000 0.000 0.000 0.000 0.000
  175500 2546500 0.000 0.000 0.010 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.040 0.106 0.000 0.041 0.075 0.000 0.597 0.130 0.000 0.000 0.000 0.000 0.000
  175500 2549500 0.000 0.000 0.036 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.314 0.000 0.135 0.103 0.000 0.298 0.115 0.000 0.000 0.000 0.000 0.000
  175500 2552500 0.000 0.000 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.049 0.096 0.000 0.022 0.023 0.000 0.553 0.255 0.000 0.000 0.000 0.000 0.000
  175500 2558500 0.000 0.000 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.016 0.049 0.000 0.396 0.000 0.000 0.351 0.164 0.000 0.019 0.000 0.000 0.000
  175500 2576500 0.000 0.000 0.003 0.000 0.000 0.000 0.030 0.000 0.000 0.000 0.000 0.000 0.030 0.015 0.219 0.000 0.190 0.155 0.000 0.203 0.155 0.000 0.000 0.000 0.000 0.000
  175500 2606500 0.000 0.000 0.022 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.306 0.000 0.000 0.255 0.000 0.260 0.128 0.000 0.028 0.000 0.000 0.000
  178500 2492500 0.166 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.653 0.000 0.000 0.000 0.000 0.000 0.180 0.000 0.000 0.000 0.000 0.000
  178500 2495500 0.060 0.000 0.004 0.000 0.000 0.000 0.030 0.000 0.000 0.000 0.000 0.000 0.030 0.000 0.569 0.000 0.000 0.000 0.000 0.000 0.308 0.000 0.000 0.000 0.000 0.000
  178500 2498500 0.000 0.000 0.029 0.000 0.000 0.000 0.012 0.000 0.000 0.000 0.000 0.000 0.012 0.000 0.230 0.000 0.002 0.000 0.000 0.062 0.652 0.000 0.000 0.000 0.000 0.000
  178500 2501500 0.000 0.000 0.000 0.000 0.000 0.000 0.039 0.000 0.000 0.000 0.000 0.000 0.039 0.003 0.257 0.000 0.000 0.000 0.000 0.000 0.662 0.000 0.000 0.000 0.000 0.000
  178500 2504500 0.000 0.000 0.011 0.000 0.000 0.000 0.005 0.000 0.000 0.000 0.000 0.000 0.005 0.000 0.401 0.000 0.000 0.000 0.000 0.029 0.550 0.000 0.000 0.000 0.000 0.000
  178500 2507500 0.000 0.000 0.019 0.000 0.000 0.000 0.047 0.000 0.000 0.000 0.000 0.000 0.047 0.000 0.430 0.000 0.000 0.000 0.000 0.320 0.121 0.000 0.016 0.000 0.000 0.000
  178500 2510500 0.000 0.000 0.057 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.163 0.000 0.361 0.000 0.000 0.190 0.228 0.000 0.000 0.000 0.000 0.000
  178500 2513500 0.000 0.000 0.060 0.000 0.000 0.003 0.001 0.000 0.000 0.000 0.000 0.000 0.001 0.004 0.457 0.000 0.321 0.000 0.000 0.008 0.146 0.000 0.000 0.000 0.000 0.000
  178500 2525500 0.000 0.000 0.006 0.000 0.000 0.025 0.004 0.000 0.000 0.000 0.000 0.000 0.004 0.220 0.053 0.000 0.097 0.000 0.000 0.485 0.100 0.000 0.006 0.000 0.000 0.000
  178500 2531500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.268 0.113 0.000 0.088 0.004 0.000 0.398 0.129 0.000 0.000 0.000 0.000 0.000
  178500 2537500 0.000 0.000 0.000 0.000 0.000 0.234 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.245 0.174 0.000 0.145 0.035 0.000 0.063 0.104 0.000 0.000 0.000 0.000 0.000
  178500 2540500 0.000 0.000 0.000 0.000 0.000 0.167 0.001 0.000 0.000 0.000 0.000 0.000 0.001 0.474 0.130 0.000 0.012 0.041 0.000 0.002 0.173 0.000 0.000 0.000 0.000 0.000
  178500 2546500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.154 0.142 0.000 0.145 0.007 0.000 0.420 0.105 0.000 0.026 0.000 0.000 0.000
  178500 2552500 0.000 0.000 0.007 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.004 0.042 0.000 0.085 0.013 0.000 0.723 0.124 0.000 0.002 0.000 0.000 0.000
  178500 2555500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.013 0.014 0.000 0.395 0.039 0.000 0.421 0.117 0.000 0.001 0.000 0.000 0.000
  178500 2558500 0.000 0.000 0.006 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.029 0.020 0.000 0.189 0.104 0.000 0.512 0.136 0.000 0.004 0.000 0.000 0.000
  178500 2567500 0.000 0.000 0.032 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.127 0.000 0.003 0.000 0.000 0.584 0.209 0.000 0.036 0.000 0.000 0.000
  178500 2573500 0.000 0.000 0.037 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.016 0.007 0.000 0.151 0.000 0.000 0.677 0.112 0.000 0.000 0.000 0.000 0.000
  178500 2576500 0.000 0.000 0.011 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.000 0.004 0.004 0.238 0.000 0.257 0.029 0.000 0.215 0.238 0.000 0.000 0.000 0.000 0.000
  178500 2579500 0.000 0.000 0.006 0.000 0.000 0.000 0.040 0.000 0.000 0.000 0.000 0.000 0.040 0.000 0.193 0.000 0.002 0.017 0.000 0.565 0.137 0.000 0.000 0.000 0.000 0.000
  181500 2492500 0.026 0.000 0.012 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.627 0.000 0.000 0.000 0.000 0.002 0.333 0.000 0.000 0.000 0.000 0.000
  181500 2495500 0.003 0.000 0.006 0.000 0.000 0.000 0.009 0.000 0.000 0.000 0.000 0.000 0.009 0.000 0.328 0.000 0.006 0.000 0.000 0.018 0.621 0.000 0.000 0.000 0.000 0.000
  181500 2498500 0.000 0.000 0.006 0.000 0.000 0.000 0.007 0.000 0.000 0.000 0.000 0.000 0.007 0.006 0.302 0.000 0.350 0.000 0.000 0.156 0.163 0.000 0.002 0.000 0.000 0.000
  181500 2501500 0.000 0.000 0.002 0.000 0.000 0.000 0.005 0.000 0.000 0.000 0.000 0.000 0.005 0.001 0.307 0.000 0.198 0.000 0.000 0.019 0.463 0.000 0.000 0.000 0.000 0.000
  181500 2504500 0.000 0.000 0.059 0.000 0.000 0.060 0.014 0.000 0.000 0.000 0.000 0.000 0.014 0.021 0.299 0.000 0.000 0.000 0.000 0.225 0.305 0.000 0.004 0.000 0.000 0.000
  181500 2507500 0.000 0.000 0.071 0.000 0.000 0.129 0.079 0.000 0.000 0.000 0.000 0.000 0.079 0.000 0.139 0.000 0.061 0.006 0.000 0.290 0.138 0.000 0.008 0.000 0.000 0.000
  181500 2510500 0.000 0.000 0.009 0.000 0.000 0.031 0.002 0.000 0.000 0.000 0.000 0.000 0.002 0.126 0.107 0.000 0.371 0.000 0.000 0.133 0.201 0.000 0.018 0.000 0.000 0.000
  181500 2513500 0.000 0.000 0.005 0.000 0.000 0.047 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.392 0.210 0.000 0.024 0.147 0.000 0.015 0.158 0.000 0.002 0.000 0.000 0.000
  181500 2519500 0.000 0.000 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.303 0.064 0.000 0.478 0.000 0.000 0.033 0.112 0.000 0.006 0.000 0.000 0.000
  181500 2555500 0.000 0.000 0.016 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.435 0.115 0.000 0.085 0.086 0.000 0.120 0.144 0.000 0.000 0.000 0.000 0.000
  181500 2600500 0.000 0.000 0.009 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.030 0.000 0.082 0.030 0.000 0.697 0.146 0.000 0.006 0.000 0.000 0.000
  181500 2606500 0.000 0.000 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.064 0.000 0.054 0.062 0.000 0.697 0.114 0.000 0.004 0.000 0.000 0.000
  181500 2621500 0.000 0.000 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.051 0.000 0.000 0.255 0.000 0.584 0.107 0.000 0.000 0.000 0.000 0.000
  181500 2627500 0.000 0.000 0.014 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.261 0.000 0.000 0.017 0.000 0.593 0.114 0.000 0.000 0.000 0.000 0.000
  184500 2486500 0.405 0.000 0.032 0.000 0.000 0.000 0.003 0.000 0.000 0.000 0.000 0.000 0.003 0.011 0.193 0.000 0.012 0.000 0.000 0.154 0.174 0.000 0.012 0.000 0.000 0.000
  184500 2489500 0.000 0.000 0.019 0.000 0.000 0.048 0.016 0.000 0.000 0.000 0.000 0.000 0.016 0.138 0.086 0.000 0.097 0.000 0.000 0.364 0.215 0.000 0.002 0.000 0.000 0.000
  184500 2492500 0.000 0.000 0.028 0.000 0.000 0.290 0.026 0.000 0.000 0.000 0.000 0.000 0.026 0.050 0.271 0.000 0.156 0.000 0.000 0.005 0.149 0.000 0.000 0.000 0.000 0.000
  184500 2501500 0.000 0.000 0.010 0.000 0.000 0.004 0.078 0.000 0.000 0.000 0.000 0.000 0.078 0.002 0.318 0.000 0.000 0.093 0.000 0.147 0.269 0.000 0.001 0.000 0.000 0.000
  184500 2504500 0.000 0.000 0.011 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.075 0.310 0.000 0.000 0.030 0.000 0.437 0.136 0.000 0.001 0.000 0.000 0.000
  184500 2585500 0.000 0.000 0.025 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.021 0.000 0.003 0.000 0.000 0.831 0.109 0.000 0.000 0.000 0.000 0.000
  184500 2597500 0.000 0.000 0.004 0.000 0.000 0.000 0.008 0.000 0.000 0.000 0.000 0.000 0.008 0.000 0.060 0.000 0.284 0.001 0.000 0.507 0.129 0.000 0.000 0.000 0.000 0.000
  184500 2600500 0.000 0.000 0.012 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.108 0.000 0.080 0.209 0.000 0.480 0.112 0.000 0.000 0.000 0.000 0.000
  184500 2621500 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.015 0.000 0.003 0.120 0.000 0.750 0.108 0.000 0.000 0.000 0.000 0.000
  187500 2486500 0.000 0.000 0.062 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.489 0.000 0.041 0.000 0.000 0.001 0.154 0.000 0.245 0.000 0.000 0.000
  187500 2498500 0.000 0.000 0.009 0.000 0.000 0.025 0.006 0.000 0.000 0.000 0.000 0.000 0.006 0.031 0.039 0.000 0.204 0.380 0.000 0.110 0.190 0.000 0.000 0.000 0.000 0.000
  187500 2501500 0.000 0.000 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.049 0.000 0.033 0.484 0.000 0.301 0.129 0.000 0.002 0.000 0.000 0.000
  187500 2504500 0.000 0.000 0.005 0.000 0.000 0.000 0.020 0.000 0.000 0.000 0.000 0.000 0.020 0.195 0.179 0.000 0.006 0.096 0.000 0.331 0.143 0.000 0.004 0.000 0.000 0.000
  187500 2582500 0.000 0.000 0.033 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.029 0.075 0.000 0.229 0.000 0.000 0.523 0.110 0.000 0.000 0.000 0.000 0.000
  187500 2591500 0.000 0.000 0.009 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.080 0.057 0.000 0.179 0.015 0.000 0.516 0.144 0.000 0.000 0.000 0.000 0.000
  187500 2657500 0.000 0.000 0.026 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.077 0.000 0.000 0.000 0.000 0.750 0.108 0.000 0.039 0.000 0.000 0.000
  190500 2498500 0.000 0.000 0.104 0.000 0.000 0.000 0.018 0.000 0.000 0.000 0.000 0.000 0.018 0.000 0.195 0.000 0.211 0.284 0.000 0.051 0.115 0.000 0.003 0.000 0.000 0.000
  190500 2594500 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.237 0.000 0.011 0.013 0.000 0.329 0.408 0.000 0.000 0.000 0.000 0.000
  190500 2597500 0.000 0.000 0.006 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.000 0.001 0.000 0.089 0.000 0.000 0.000 0.000 0.358 0.546 0.000 0.000 0.000 0.000 0.000
  190500 2600500 0.000 0.000 0.006 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.218 0.000 0.045 0.188 0.000 0.318 0.224 0.000 0.000 0.000 0.000 0.000
  190500 2603500 0.000 0.000 0.002 0.000 0.000 0.092 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.013 0.144 0.000 0.035 0.005 0.000 0.609 0.102 0.000 0.000 0.000 0.000 0.000
  190500 2606500 0.000 0.000 0.014 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.325 0.000 0.002 0.011 0.000 0.524 0.121 0.000 0.000 0.000 0.000 0.000
  190500 2621500 0.000 0.000 0.017 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.016 0.000 0.034 0.126 0.000 0.582 0.222 0.000 0.003 0.000 0.000 0.000
  190500 2660500 0.000 0.000 0.020 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.226 0.000 0.000 0.000 0.000 0.561 0.193 0.000 0.000 0.000 0.000 0.000
  193500 2498500 0.000 0.000 0.020 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.040 0.000 0.123 0.020 0.000 0.687 0.104 0.000 0.006 0.000 0.000 0.000
  193500 2501500 0.000 0.000 0.017 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.018 0.032 0.000 0.011 0.052 0.000 0.696 0.174 0.000 0.000 0.000 0.000 0.000
  193500 2504500 0.000 0.000 0.024 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.053 0.128 0.000 0.276 0.042 0.000 0.306 0.166 0.000 0.006 0.000 0.000 0.000
  193500 2507500 0.000 0.000 0.015 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.257 0.000 0.085 0.188 0.000 0.171 0.246 0.000 0.007 0.000 0.000 0.000
  193500 2594500 0.000 0.000 0.024 0.000 0.000 0.000 0.015 0.000 0.000 0.000 0.000 0.000 0.015 0.000 0.350 0.000 0.006 0.000 0.000 0.339 0.248 0.000 0.002 0.000 0.000 0.000
