        87500      2566500           15
        87500      2567500           15
        87500      2568500           15
        87500      2569500           15
        88500      2566500           15
        88500      2567500           15
        88500      2568500           15
        88500      2569500           15
        89500      2567500           15
        89500      2568500           15
        89500      2569500           15
        90500      2569500           15
        92500      2607500           15
        93500      2607500           18
        93500      2608500           18
        94500      2584500            3
        94500      2585500            3
        94500      2586500           15
        94500      2587500           15
        94500      2588500           15
        94500      2589500           15
        94500      2607500           18
        94500      2608500           18
        94500      2609500           15
        95500      2584500           14
        95500      2585500           14
        95500      2586500           14
        95500      2587500           14
        95500      2588500           15
        95500      2589500           15
        95500      2607500            6
        95500      2608500           15
        95500      2609500           15
        95500      2610500           15
        95500      2611500           15
        96500      2584500           15
        96500      2585500           15
        96500      2586500           15
        96500      2587500           13
        96500      2588500           18
        96500      2589500           15
        96500      2598500           15
        96500      2599500           15
        96500      2607500            6
        96500      2608500           18
        96500      2609500           15
        96500      2610500           18
        96500      2611500           18
        96500      2612500           18
        96500      2613500           18
        96500      2614500           18
        96500      2615500           18
        96500      2616500           15
        97500      2584500           15
        97500      2585500           15
        97500      2586500           15
        97500      2598500           15
        97500      2599500           15
        97500      2600500           15
        97500      2601500           18
        97500      2602500           15
        97500      2607500           15
        97500      2608500           15
        97500      2609500           15
        97500      2610500           15
        97500      2611500           15
        97500      2612500           15
        97500      2613500           15
        97500      2614500           15
        97500      2615500           15
        97500      2616500           15
        97500      2617500           15
        98500      2584500           15
        98500      2585500           15
        98500      2586500           15
        98500      2599500           15
        98500      2600500           13
        98500      2601500           18
        98500      2602500           15
        98500      2605500           15
        98500      2611500           15
        98500      2612500           15
        98500      2613500           15
        98500      2614500           15
        98500      2615500           15
        98500      2616500           15
        98500      2617500           15
        98500      2618500           15
        99500      2585500           15
        99500      2586500           15
        99500      2599500           15
        99500      2600500           13
        99500      2604500           15
        99500      2605500           13
        99500      2614500           15
        99500      2615500           15
        99500      2616500           15
        99500      2617500           15
       100500      2585500           15
       100500      2586500           15
       100500      2599500           15
       100500      2600500           15
       100500      2604500           18
       100500      2605500           18
       100500      2606500            6
       100500      2615500           15
       100500      2616500           15
       100500      2617500           15
       100500      2618500           15
       101500      2603500           13
       101500      2604500           18
       101500      2605500           18
       101500      2606500           15
       101500      2607500           15
       101500      2616500           15
       101500      2617500           15
       101500      2618500           15
       101500      2619500           15
       101500      2620500           15
       101500      2621500           15
       101500      2622500           15
       101500      2623500           15
       101500      2624500           18
       101500      2625500           18
       102500      2603500           18
       102500      2604500           13
       102500      2605500           15
       102500      2606500           15
       102500      2607500           21
       102500      2608500           15
       102500      2609500           15
       102500      2610500           15
       102500      2613500           18
       102500      2617500           15
       102500      2618500           15
       102500      2619500           15
       102500      2620500           15
       102500      2621500           15
       102500      2622500           15
       102500      2623500           18
       102500      2624500           15
       102500      2625500           18
       103500      2601500           13
       103500      2602500           18
       103500      2603500           15
       103500      2604500           13
       103500      2605500           18
       103500      2606500           15
       103500      2607500           15
       103500      2608500           21
       103500      2609500           18
       103500      2610500           15
       103500      2613500           18
       103500      2614500           18
       103500      2617500           15
       103500      2618500           15
       103500      2619500           15
       103500      2620500           15
       103500      2623500           18
       103500      2624500           18
       104500      2601500           18
       104500      2602500           13
       104500      2603500            6
       104500      2604500           13
       104500      2605500           15
       104500      2606500           18
       104500      2607500           15
       104500      2608500           15
       104500      2609500           18
       104500      2610500           18
       104500      2611500           15
       104500      2615500           15
       104500      2616500           15
       104500      2617500           15
       104500      2618500           15
       104500      2619500           15
       104500      2620500           15
       104500      2621500           15
       104500      2630500           15
       105500      2601500           15
       105500      2602500           18
       105500      2603500           18
       105500      2604500           13
       105500      2605500           15
       105500      2606500           18
       105500      2607500           18
       105500      2608500           18
       105500      2609500           13
       105500      2610500           15
       105500      2611500           13
       105500      2613500           15
       105500      2614500           15
       105500      2615500           15
       105500      2616500           15
       105500      2617500           15
       105500      2618500           15
       105500      2619500           15
       105500      2620500           15
       105500      2621500           15
       105500      2622500           15
       105500      2629500           15
       105500      2630500           15
       105500      2631500           15
       106500      2572500           15
       106500      2573500           15
       106500      2601500           18
       106500      2602500           18
       106500      2603500           18
       106500      2604500           18
       106500      2605500           18
       106500      2606500           18
       106500      2607500           18
       106500      2608500           18
       106500      2609500           18
       106500      2610500           15
       106500      2611500           18
       106500      2612500           15
       106500      2613500           18
       106500      2614500           15
       106500      2615500           15
       106500      2616500           15
       106500      2617500           15
       106500      2618500           15
       106500      2619500           15
       106500      2620500           15
       106500      2621500           15
       106500      2622500           15
       106500      2625500           15
       106500      2626500           15
       106500      2627500           15
       106500      2628500           15
       106500      2629500           15
       106500      2630500           15
       106500      2631500            3
       106500      2632500           15
       106500      2633500           15
       107500      2572500           15
       107500      2573500           15
       107500      2601500           15
       107500      2602500           13
       107500      2603500           15
       107500      2604500           18
       107500      2605500           18
       107500      2606500           15
       107500      2607500           15
       107500      2608500           18
       107500      2609500           18
       107500      2610500           18
       107500      2611500           18
       107500      2612500           18
